episode,reward,max_height,max_level,actions,actions_to_max_height,unique_positions,best_height_ever,time_seconds
710,-106.25000000000001,62,1,100,98,31,422,69502.18452596664
720,-114.00000000000003,62,1,100,99,44,422,70439.8970181942
730,-95.4,62,1,100,96,40,422,71300.45632910728
740,-119.45,62,1,100,100,31,422,72216.28495287895
746,-103.85000000000001,422,2,100,89,35,422,72787.73218417168
750,-108.89999999999999,62,1,100,88,26,422,73163.26952934265
760,-98.80000000000003,62,1,100,96,32,422,74122.37189912796
770,-111.30000000000004,62,1,100,93,30,422,75075.92384982109
780,-103.85000000000002,62,1,100,80,23,422,75982.42193293571
790,-108.95000000000005,62,1,100,95,33,422,77028.87410187721
800,-116.45,62,1,100,95,23,422,78066.74207282066
810,-112.95000000000005,62,1,100,82,37,422,79059.5139784813
820,-103.24999999999999,62,1,100,99,23,422,80069.15170931816
830,-107.30000000000001,62,1,100,100,22,422,81032.85185909271
840,-98.80000000000001,62,1,100,84,20,422,81993.29370164871
850,-114.05000000000004,62,1,100,85,43,422,82979.64821362495
860,-114.80000000000007,62,1,100,100,28,422,83907.07367229462
870,-106.95000000000002,62,1,100,99,37,422,84799.03467798233
877,-111.10000000000001,422,2,100,100,22,422,85450.57014203072
879,-123.35,422,2,100,74,33,422,85638.11397218704
880,-140.5,422,2,100,21,42,422,85717.60687541962
890,-107.34999999999997,62,1,100,88,21,422,86719.5913798809
900,-137.45000000000002,62,1,100,27,27,422,87706.51632165909
910,-100.79999999999998,62,1,100,98,16,422,88707.36107778549
920,-96.45000000000002,62,1,100,93,35,422,89628.01636266708
930,-112.35000000000001,62,1,100,96,25,422,90568.76403594017
940,-98.24999999999999,62,1,100,94,31,422,91556.85302376747
950,-109.50000000000001,62,1,100,95,26,422,92472.0743739605
960,-88.04999999999998,62,1,100,97,19,422,93439.52522230148
970,-107.34999999999998,62,1,100,97,21,422,94321.20798063278
980,-108.25,62,1,100,93,35,422,95257.01712727547
990,-106.0,62,1,100,99,28,422,96174.26029658318
1000,-107.3,62,1,100,62,30,422,97043.20463132858
1010,-83.8,62,1,100,96,24,422,97914.21601724625
1020,-100.65000000000002,62,1,100,96,27,422,98868.93099117279
1030,-113.70000000000003,62,1,100,98,30,422,99779.88529253006
1040,-91.64999999999999,62,1,100,98,15,422,100704.06869077682
1050,-80.74999999999999,62,1,100,100,13,422,101576.34187698364
1060,-81.94999999999999,62,1,100,99,21,422,102450.45670485497
1070,-101.99999999999999,62,1,100,96,24,422,103298.29263782501
1080,-92.34999999999998,62,1,100,96,25,422,104183.90208244324
1090,-76.15,62,1,100,98,21,422,105053.33871006966
1100,-90.49999999999997,62,1,100,98,34,422,105864.355001688
1110,-77.25000000000001,62,1,100,94,27,422,106712.47212696075
1120,-117.65000000000002,62,1,100,56,35,422,107558.46618318558
1130,-101.25,62,1,100,100,27,422,108411.31237149239
1140,-136.65000000000003,62,1,100,96,23,422,109314.73728370667
1150,-77.7,62,1,100,96,14,422,110152.97520875931
1160,-88.95,62,1,100,100,29,422,111008.74418926239
1170,-70.7,62,1,100,100,22,422,111869.80141019821
1180,-82.0,62,1,100,100,32,422,112728.9541478157
1190,-94.80000000000001,62,1,100,98,28,422,113593.91810417175
1200,-83.24999999999999,62,1,100,96,19,422,114433.80857658386
1210,-99.30000000000004,62,1,100,99,38,422,115303.95211172104
1220,-70.65000000000003,62,1,100,97,27,422,116178.14864230156
1230,-97.74999999999997,62,1,100,92,25,422,117041.66488957405
1240,-75.6,62,1,100,100,28,422,117901.79284238815
1250,-72.30000000000004,62,1,100,96,26,422,118711.37260890007
1260,-80.15,62,1,100,100,29,422,119545.74937653542
1270,-78.25,62,1,100,100,15,422,120386.07108092308
1280,-73.1,62,1,100,99,18,422,121250.68266272545
1290,-80.79999999999998,62,1,100,100,28,422,122084.85024619102
1300,-74.15,62,1,100,97,17,422,122928.16069889069
1310,-84.65,62,1,100,96,31,422,123754.69687795639
1320,-79.80000000000001,62,1,100,97,20,422,124569.71720576286
1330,-74.65,62,1,100,98,19,422,125408.62391901016
1340,-77.44999999999999,62,1,100,100,31,422,126206.83472895622
1350,-94.54999999999997,62,1,100,98,29,422,127009.4089474678
1360,-79.5,62,1,100,100,18,422,127816.55742883682
1370,-90.60000000000002,62,1,100,95,20,422,128661.64783143997
1380,-85.90000000000002,62,1,100,94,22,422,129507.49628925323
1390,-83.34999999999998,62,1,100,98,17,422,130355.0424311161
1400,-75.8,62,1,100,100,20,422,131186.14171409607
1410,-72.14999999999999,62,1,100,98,29,422,132081.4151852131
1420,-76.00000000000001,62,1,100,99,28,422,132933.9805984497
1430,-74.00000000000001,62,1,100,97,28,422,133865.97028326988
1440,-81.1,62,1,100,99,22,422,134772.17373037338
1450,-79.9,62,1,100,99,30,422,135601.839022398
1460,-75.44999999999999,62,1,100,100,19,422,136488.56936097145
1470,-82.39999999999999,62,1,100,98,20,422,137412.91018271446
1480,-84.44999999999999,62,1,100,100,27,422,138288.34951019287
1490,-74.8,62,1,100,100,20,422,139188.3820295334
1500,-80.94999999999999,62,1,100,99,21,422,140087.43396282196
1510,-76.05,62,1,100,99,19,422,141051.81346035004
1520,-83.44999999999999,62,1,100,98,31,422,142027.53588557243
1530,-86.14999999999999,62,1,100,98,25,422,142934.18860459328
1540,-90.75000000000003,62,1,100,82,25,422,143841.40732741356
1550,-98.75,62,1,100,99,21,422,144827.48896336555
1560,-88.3,62,1,100,98,34,422,145721.8735346794
1570,-78.04999999999998,62,1,100,97,15,422,146589.39002013206
1580,-73.25,62,1,100,99,19,422,147446.99429655075
1590,-84.34999999999998,62,1,100,96,33,422,148359.92544937134
1600,-76.80000000000003,62,1,100,93,24,422,149334.68819904327
1604,-156.49999999999997,422,2,100,10,30,422,149708.34050941467
1610,-98.80000000000001,62,1,100,95,28,422,150260.9657213688
1620,-83.89999999999999,62,1,100,95,30,422,151153.6008913517
1623,-121.24999999999996,422,2,100,43,23,422,151411.4395070076
1630,-86.80000000000001,62,1,100,98,32,422,152027.5408871174
1640,-78.09999999999998,62,1,100,100,30,422,152898.2458577156
1650,-71.45,62,1,100,99,23,422,153764.8285164833
1660,-72.69999999999997,62,1,100,100,26,422,154616.75494790077
1670,-92.95,62,1,100,97,29,422,155603.1569621563
1680,-75.19999999999999,62,1,100,100,16,422,156492.09356045723
1690,-85.64999999999998,62,1,100,96,23,422,157443.8901426792
1700,-115.19999999999997,62,1,100,100,12,422,158363.58468699455
1710,-73.85,62,1,100,99,23,422,159296.6785955429
1720,-91.84999999999998,62,1,100,96,23,422,160283.33416986465
1730,-78.65,62,1,100,97,31,422,161158.8801445961
1740,-105.19999999999999,62,1,100,99,24,422,162071.34738993645
1750,-82.0,62,1,100,96,24,422,162996.6434855461
1760,-82.25,62,1,100,100,19,422,163948.6011016369
1770,-78.20000000000002,62,1,100,99,24,422,164919.08325505257
1780,-73.3,62,1,100,99,22,422,165807.77027750015
1790,-80.99999999999999,62,1,100,100,20,422,166727.36199378967
1800,-85.04999999999997,62,1,100,98,27,422,167655.14285182953
1810,-86.85000000000001,62,1,100,97,27,422,168598.7952363491
1820,-112.35000000000001,62,1,100,51,33,422,169486.1459414959
1830,-81.74999999999999,62,1,100,100,25,422,170376.39843010902
1840,-102.00000000000003,62,1,100,91,20,422,171317.97467684746
1850,-80.9,62,1,100,97,26,422,172207.08821964264
1860,-79.74999999999999,62,1,100,100,25,422,173080.93995070457
1870,-84.00000000000003,62,1,100,81,24,422,173914.01211190224
1880,-85.14999999999998,62,1,100,96,29,422,174761.29155755043
1890,-108.25,422,2,100,56,27,422,175648.32200455666
1900,-107.35000000000001,62,1,100,97,29,422,176502.24532723427
1910,-94.54999999999998,62,1,100,100,29,422,177339.49467730522
1920,-87.95,62,1,100,98,29,422,178214.16449809074
1930,-91.55000000000003,62,1,100,73,29,422,179021.0746998787
1940,-84.34999999999998,62,1,100,94,21,422,179899.88754367828
1950,-100.14999999999998,62,1,100,94,25,422,180820.7292444706
1960,-109.95,62,1,100,100,25,422,181672.66125679016
1970,-85.84999999999998,62,1,100,95,19,422,182517.46407318115
1980,-98.55000000000001,62,1,100,71,21,422,183386.14437508583
1990,-71.75,62,1,100,99,17,422,184234.49351406097
2000,-75.09999999999998,62,1,100,99,30,422,185063.35993433
2010,-94.45,62,1,100,81,23,422,185899.77700424194
2020,-82.2,62,1,100,95,24,422,186715.56733179092
2030,-71.00000000000003,62,1,100,97,20,422,187529.4692940712
2040,-76.55,62,1,100,99,25,422,188348.83518528938
2050,-97.84999999999998,62,1,100,94,23,422,189185.15624260902
2060,-77.90000000000002,62,1,100,100,22,422,189962.99709558487
2070,-71.75,62,1,100,94,25,422,190797.8387479782
2080,-111.10000000000001,62,1,100,97,26,422,191631.86741018295
2090,-85.10000000000001,62,1,100,92,26,422,192481.9139494896
2100,-84.15000000000002,62,1,100,85,29,422,193323.35064220428
2110,-104.10000000000001,62,1,100,93,26,422,194149.3410038948
2120,-77.49999999999996,62,1,100,100,26,422,194965.61679434776
2130,-78.6,62,1,100,99,24,422,195837.014939785
2140,-74.69999999999999,62,1,100,100,18,422,196701.442173481
2150,-64.55000000000001,62,1,100,98,13,422,197561.04068160057
2160,-106.55,62,1,100,100,29,422,198427.8290359974
2170,-77.75,62,1,100,100,25,422,199387.77976322174
2180,-92.05,62,1,100,100,19,422,200321.907091856
2190,-80.64999999999999,62,1,100,99,23,422,201182.4244132042
2200,-62.800000000000026,62,1,100,100,12,422,202043.22433519363
2210,-69.10000000000002,62,1,100,94,14,422,202910.76420664787
2220,-83.94999999999999,62,1,100,99,25,422,203768.69279503822
2230,-100.1,62,1,100,99,30,422,204594.2802593708
2240,-68.85,62,1,100,100,19,422,205424.79554128647
2250,-75.89999999999999,62,1,100,100,30,422,206278.29091835022
2251,-93.44999999999999,422,2,100,100,27,422,206363.6867032051
2260,-83.64999999999998,62,1,100,100,23,422,207172.3710744381
2270,-100.9,62,1,100,100,26,422,208036.388961792
2280,-79.5,62,1,100,97,18,422,208913.4811153412
2290,-86.94999999999997,62,1,100,99,13,422,209792.01416873932
2300,-103.90000000000002,62,1,100,89,30,422,210672.14541983604
2310,-79.04999999999995,62,1,100,100,19,422,211547.03988480568
2320,-71.45000000000002,62,1,100,97,23,422,212402.44047403336
2330,-87.69999999999999,62,1,100,93,22,422,213275.43963074684
2340,-96.15,62,1,100,99,33,422,214144.66279172897
2350,-74.99999999999999,62,1,100,99,20,422,214991.0389945507
2360,-79.55000000000003,62,1,100,94,25,422,215838.26770973206
2370,-68.4,62,1,100,99,16,422,216667.65447044373
2380,-96.14999999999999,62,1,100,97,17,422,217503.77344799042
2390,-84.44999999999999,62,1,100,95,19,422,218363.44236803055
2400,-87.80000000000001,62,1,100,98,20,422,219261.48532629013
2410,-86.24999999999993,62,1,100,100,19,422,220109.8072464466
2420,-71.65000000000002,62,1,100,97,27,422,220956.29889321327
2430,-85.95,62,1,100,97,33,422,221802.8342988491
2440,-90.34999999999998,62,1,100,96,29,422,222678.31127262115
2450,-86.85,62,1,100,98,27,422,223559.10474944115
2460,-74.60000000000001,62,1,100,98,16,422,224421.063986063
2470,-80.09999999999997,62,1,100,98,14,422,225319.7490401268
2480,-74.75000000000003,62,1,100,99,25,422,226216.5884256363
2490,-72.00000000000001,62,1,100,95,24,422,227094.9390733242
2500,-76.74999999999997,62,1,100,100,25,422,227993.74780893326
2510,-79.10000000000002,62,1,100,98,22,422,228889.02957582474
2520,-71.8,62,1,100,100,28,422,229732.0827434063
2530,-76.1,62,1,100,99,18,422,230591.93299746513
2540,-68.05000000000001,62,1,100,99,23,422,231488.0718073845
2550,-79.19999999999999,62,1,100,98,24,422,232370.30412960052
2560,-83.25000000000001,62,1,100,98,27,422,233274.97716259956
2570,-88.54999999999998,62,1,100,100,29,422,234208.97820949554
2580,-70.89999999999999,62,1,100,100,14,422,235112.29447984695
2590,-69.15,62,1,100,100,25,422,235982.53452825546
2600,-71.9,62,1,100,100,14,422,236854.14223575592
2610,-79.64999999999998,62,1,100,99,27,422,237739.07720017433
2620,-88.54999999999998,62,1,100,96,25,422,238613.75630187988
2630,-98.85,62,1,100,99,27,422,239516.6720442772
2640,-79.4,62,1,100,96,24,422,240398.10868406296
2650,-89.89999999999999,62,1,100,100,22,422,241231.00153064728
2660,-96.85000000000002,62,1,100,96,35,422,242144.7791121006
2670,-77.04999999999998,62,1,100,97,23,422,243026.99370598793
2680,-76.2,62,1,100,98,24,422,243934.54287958145
2690,-69.65000000000002,62,1,100,100,19,422,244854.43305301666
2700,-79.89999999999999,62,1,100,95,22,422,245737.18212151527
2710,-82.54999999999998,62,1,100,99,25,422,246605.40375185013
2720,-89.65000000000002,62,1,100,97,35,422,247474.56324648857
2730,-83.5,62,1,100,98,26,422,248328.13977980614
2740,-70.80000000000001,62,1,100,98,24,422,249199.0089855194
2750,-88.25,62,1,100,98,23,422,250086.14259409904
2760,-68.55000000000001,62,1,100,100,13,422,250979.49060344696
2770,-74.90000000000003,62,1,100,96,18,422,251929.90885138512
2780,-78.14999999999998,62,1,100,99,25,422,252907.17374563217
2790,-78.40000000000002,62,1,100,97,28,422,253894.38353276253
2800,-100.50000000000004,62,1,100,69,26,422,254871.2803144455
2810,-85.65000000000002,62,1,100,100,31,422,255874.03378796577
2820,-82.14999999999998,62,1,100,97,17,422,256864.18553447723
2830,-109.85000000000002,62,1,100,55,19,422,257873.02471971512
2840,-70.9,62,1,100,98,22,422,258895.53539776802
2850,-73.00000000000001,62,1,100,98,20,422,259978.31993341446
2860,-122.80000000000004,62,1,100,99,24,422,260955.3601846695
2870,-101.5,62,1,100,98,22,422,261894.98018407822
2880,-79.55000000000001,62,1,100,92,21,422,262882.3524403572
2890,-66.35000000000002,62,1,100,98,17,422,263807.57642412186
2900,-96.1,62,1,100,99,26,422,264786.1921095848
2910,-92.05,62,1,100,98,35,422,265787.74948740005
2920,-80.7,62,1,100,100,22,422,266778.23354911804
2930,-86.05000000000003,62,1,100,84,23,422,267746.08281087875
2940,-80.85,62,1,100,95,31,422,268730.55499887466
2950,-76.00000000000001,62,1,100,90,20,422,269678.91655373573
2960,-71.59999999999998,62,1,100,98,20,422,270521.0432767868
2970,-109.19999999999999,62,1,100,98,24,422,271355.00942873955
2980,-81.74999999999999,62,1,100,99,29,422,272199.3803756237
2990,-78.14999999999998,62,1,100,99,25,422,273059.81525564194
3000,-94.89999999999999,62,1,100,93,18,422,273930.11120581627
3010,-83.55,62,1,100,95,25,422,274825.83330225945
3020,-101.24999999999997,62,1,100,100,19,422,275680.3074018955
3030,-81.44999999999999,62,1,100,100,23,422,276513.5739481449
3040,-92.1,62,1,100,93,22,422,277358.1066966057
3050,-76.7,62,1,100,98,22,422,278227.6085560322
3060,-75.0,62,1,100,95,32,422,279084.33818531036
3070,-75.45,62,1,100,96,15,422,279944.0136091709
3080,-121.00000000000001,62,1,100,93,20,422,280774.4614210129
3090,-109.59999999999995,62,1,100,97,20,422,281653.32666897774
3100,-76.7,62,1,100,99,26,422,282533.1922194958
3110,-113.25000000000003,62,1,100,67,23,422,283543.62064933777
3120,-103.30000000000001,62,1,100,63,18,422,284410.58534121513
3130,-78.35,62,1,100,98,17,422,285287.56187677383
3140,-84.55,62,1,100,97,33,422,286168.7368571758
3150,-73.85000000000001,62,1,100,98,23,422,287038.2892971039
3160,-73.6,62,1,100,98,20,422,287895.84294748306
3170,-87.30000000000001,62,1,100,97,18,422,288731.1710617542
3180,-74.39999999999998,62,1,100,100,20,422,289582.97578907013
3190,-73.89999999999999,62,1,100,97,26,422,290420.68906736374
3200,-83.44999999999999,62,1,100,98,23,422,291274.85373425484
3210,-64.4,62,1,100,99,16,422,292149.87083244324
3220,-85.99999999999999,62,1,100,100,24,422,293036.66733956337
3230,-86.05000000000003,62,1,100,90,19,422,293903.3588292599
3235,-119.55000000000001,422,2,100,52,25,422,294360.2141671181
3240,-89.44999999999999,62,1,100,100,23,422,294855.2097799778
3250,-78.00000000000001,62,1,100,97,20,422,295736.06892442703
3260,-65.7,62,1,100,98,22,422,296674.19226050377
3270,-75.59999999999998,62,1,100,99,16,422,297557.2047088146
3280,-77.94999999999997,62,1,100,100,29,422,298453.26208376884
3290,-96.55000000000001,62,1,100,92,17,422,299313.9061510563
3300,-79.05,62,1,100,98,23,422,300161.10685515404
3310,-80.95000000000002,62,1,100,91,29,422,301002.08467054367
3320,-74.55,62,1,100,99,21,422,301861.34391117096
3330,-78.74999999999999,62,1,100,98,21,422,302733.82869005203
3340,-88.85,62,1,100,100,23,422,303631.7326872349
3350,-81.45000000000002,62,1,100,97,27,422,304526.5564632416
3360,-70.10000000000001,62,1,100,98,18,422,305309.2140777111
3370,-64.7,62,1,100,98,18,422,306193.0583436489
3375,-82.75000000000003,422,2,100,90,33,422,306643.9209201336
3380,-69.64999999999999,62,1,100,100,19,422,307116.8457491398
3390,-85.04999999999995,62,1,100,97,23,422,308016.64150571823
3400,-73.64999999999999,62,1,100,100,27,422,308883.7188849449
3410,-79.65,62,1,100,97,27,422,309757.36957240105
3420,-79.19999999999999,62,1,100,97,16,422,310668.14897060394
3430,-71.25,62,1,100,99,15,422,311636.5313613415
3440,-83.64999999999999,62,1,100,94,15,422,312507.3247742653
3450,-79.84999999999998,62,1,100,96,23,422,313392.2241015434
3460,-84.94999999999997,62,1,100,97,29,422,314332.40880155563
3470,-74.85000000000001,62,1,100,93,23,422,315208.2320356369
3480,-98.0,62,1,100,98,16,422,316077.7959346771
3490,-68.00000000000003,62,1,100,99,24,422,316843.54288959503
3500,-88.34999999999998,62,1,100,97,25,422,317605.5669057369
3510,-72.25,62,1,100,98,15,422,318443.40014600754
3520,-78.19999999999999,62,1,100,97,16,422,319199.2423608303
3530,-72.80000000000001,62,1,100,98,12,422,320003.35213422775
3540,-68.7,62,1,100,99,18,422,320792.02494573593
3550,-71.80000000000001,62,1,100,96,24,422,321547.7484791279
3560,-68.4,62,1,100,100,16,422,322266.2182638645
3570,-68.25000000000001,62,1,100,100,19,422,323023.1112308502
3580,-76.49999999999999,62,1,100,98,18,422,323730.7957146168
3590,-76.95000000000003,62,1,100,94,25,422,324496.00982522964
3600,-74.94999999999999,62,1,100,100,21,422,325230.1134669781
3610,-76.8,62,1,100,96,16,422,325920.944947958
3620,-89.05000000000001,62,1,100,96,31,422,326594.06262898445
3630,-85.24999999999999,62,1,100,97,23,422,327318.97636914253
3640,-73.70000000000002,62,1,100,95,18,422,328051.22812080383
3650,-71.95,62,1,100,97,17,422,328781.741774559
3660,-68.7,62,1,100,97,18,422,329586.6626691818
3670,-69.65000000000002,62,1,100,91,11,422,330402.7891728878
3680,-79.60000000000002,62,1,100,86,12,422,331194.4632718563
3690,-71.39999999999999,62,1,100,99,12,422,331913.65157818794
3700,-66.00000000000001,62,1,100,99,12,422,332638.07194519043
3710,-63.90000000000002,62,1,100,98,14,422,333351.7569537163
3720,-71.75000000000001,62,1,100,100,17,422,334063.1225845814
3730,-63.95000000000002,62,1,100,98,17,422,334757.36817908287
3740,-73.50000000000003,62,1,100,96,18,422,335448.7248239517
3750,-71.55,62,1,100,100,21,422,336139.99913597107
3760,-68.95,62,1,100,98,21,422,336894.34027409554
3770,-79.20000000000003,62,1,100,94,24,422,337694.0653748512
3780,-81.05000000000001,62,1,100,99,23,422,338407.1459121704
3790,-74.10000000000002,62,1,100,97,18,422,339164.05645918846
3800,-90.19999999999997,62,1,100,98,28,422,339964.8253479004
3810,-85.54999999999997,62,1,100,97,25,422,340697.46106791496
3820,-71.89999999999999,62,1,100,98,22,422,341303.76607108116
3830,-72.75000000000003,62,1,100,98,25,422,342022.3804769516
3840,-68.50000000000001,62,1,100,100,14,422,342733.29699254036
3850,-72.2,62,1,100,100,16,422,343431.30953478813
3860,-75.80000000000004,62,1,100,99,28,422,344143.8258447647
3870,-68.45000000000002,62,1,100,95,15,422,344860.5964474678
3880,-65.45000000000003,62,1,100,99,15,422,345571.5450079441
3890,-71.05000000000004,62,1,100,92,23,422,346257.59195685387
3895,-93.40000000000003,422,2,100,78,32,422,346601.310505867
3900,-76.55,62,1,100,97,17,422,346932.04733181
