timesteps,episode,ep_rew_mean,ep_len_mean,value_loss,policy_gradient_loss,approx_kl,entropy_loss,explained_variance,time_seconds
54000,540,,,109.41636085510254,-0.006990883190883324,0.0026395968,-0.3395120188593864,0.07574284076690674,35736.11846494675
55000,550,,,182.52565536499023,-0.0016317798756062985,0.00036241766,-0.2842892870306969,0.22900992631912231,36659.12533068657
56000,560,,,129.03733978271484,-0.00041525044944137337,0.00060858484,-0.24068370088934898,0.25140684843063354,37583.102783203125
57000,570,,,121.69080696105956,-0.0011376291047781705,0.0015881243,-0.24710550606250764,0.2095436453819275,38540.85662484169
58000,580,,,103.03063440322876,-0.0007694002939388156,0.0011869059,-0.26255257353186606,0.32027626037597656,39403.0077893734
59000,590,,,112.20981922149659,-0.002204156806692481,0.0023948876,-0.2533413477241993,0.2671689987182617,40277.89285349846
60000,600,,,115.48641815185547,-0.0004490845836699009,0.0010377662,-0.20942883491516112,0.2686532139778137,41182.31918215752
61000,610,,,196.11593360900878,-0.0016052678693085909,0.0008933726,-0.19498881921172143,0.29039400815963745,42172.33968091011
62000,620,,,127.25952835083008,-0.0025875237304717304,0.0012861234,-0.2236265979707241,0.2120794653892517,43026.54928803444
63000,630,,,144.74146881103516,-0.004330940579529851,0.0015317323,-0.22929879128932953,-0.04235959053039551,43926.79363965988
64000,640,,,132.05947799682616,-0.0024380118120461702,0.002358385,-0.2196657843887806,0.11922872066497803,44863.837215423584
65000,650,,,135.53596878051758,-0.0014586471254006029,0.0013074623,-0.2113960888236761,0.11922234296798706,45759.106845617294
66000,660,,,194.25031013488768,-0.0010604870039969683,0.00096040266,-0.20356467962265015,0.29794901609420776,46674.23572254181
67000,670,,,136.7578426361084,-0.001261170080397278,0.0012963484,-0.18883759453892707,0.10682785511016846,47637.960095882416
68000,680,,,130.20889625549316,-0.00016006117220968008,0.0010722494,-0.16960832327604294,0.16280758380889893,48547.88470053673
69000,690,,,128.52716026306152,-0.0008541680872440338,0.00056558894,-0.2070462740957737,0.15158843994140625,49428.35619211197
70000,700,,,116.11760902404785,-0.0027937124948948623,0.0030571353,-0.17793283760547637,0.2222469449043274,50296.87873339653
71000,710,,,179.4883041381836,-0.005061388202011585,0.0070233005,-0.22887681871652604,0.3608797788619995,51148.81116104126
72000,720,,,139.95042114257814,-0.002615357097238302,0.006920467,-0.21633727326989174,0.19962948560714722,52002.85721373558
73000,730,,,123.61646766662598,-0.000826470844913274,0.003062515,-0.2653217360377312,0.21212482452392578,52803.21712398529
74000,740,,,106.26219539642334,-0.0035598316695541143,0.003224072,-0.2868278704583645,0.29158997535705566,53593.334891080856
75000,750,,,119.44712905883789,-0.0010229503968730569,0.0023174183,-0.16463854908943176,0.23026645183563232,54456.83308839798
76000,760,,,132.36242904663087,-0.0005724734743125737,0.000592567,-0.14536418132483958,0.13991165161132812,55310.07557606697
77000,770,,,209.15733032226564,-0.0021638430655002592,0.0039188494,-0.14797090813517572,0.31823039054870605,56140.561730623245
78000,780,,,132.3332944869995,-0.00020040702074766159,0.00018293876,-0.1349794190376997,0.18905234336853027,57027.9951171875
79000,790,,,114.83090476989746,-0.002738859038800001,0.005004517,-0.1433664120733738,0.2368946075439453,57873.723026037216
80000,800,,,144.9398620605469,-8.782567456364632e-05,0.000151583,-0.1623975221067667,0.10355406999588013,58676.529529333115
81000,810,,,,,,,,59507.290006399155
82000,820,,,205.5227493286133,-0.0009231389965862035,0.0023117242,-0.1312594436109066,0.25391829013824463,60318.72160029411
83000,830,,,128.57287406921387,-0.00276991524733603,0.0022467207,-0.11257710605859757,0.15191537141799927,61147.46018218994
84000,840,,,129.1706230163574,-0.00035998942330479623,0.0003969404,-0.12532420083880424,0.14535999298095703,61956.14038348198
85000,850,,,117.86456508636475,-0.0004940469225402921,0.0012043477,-0.1448904860764742,0.22377866506576538,62746.23608350754
86000,860,,,122.59720573425292,-0.00021097264252603054,0.000497167,-0.1177313882857561,0.1905624270439148,63570.13533115387
87000,870,,,204.62443504333496,-0.0009293014416471123,0.0017762785,-0.1436144642531872,0.24330157041549683,64391.101848363876
88000,880,,,150.9681854248047,-0.004296834114938974,0.017452657,-0.12441010512411595,0.13376474380493164,65221.31265592575
89000,890,,,129.3723014831543,-0.00042677391320466995,0.0006822385,-0.10181480981409549,0.17396527528762817,66087.52291417122
90000,900,,,115.76525554656982,-0.0012365618720650672,0.0050572176,-0.1461967822164297,0.2062092423439026,66943.38958764076
91000,910,,,122.80202980041504,-0.0012574344640597702,0.0022974578,-0.13409045189619065,0.146664559841156,67808.97177934647
92000,920,,,115.98302917480468,-0.0012699902639724315,0.001176401,-0.14660910479724407,0.24860191345214844,68632.35199189186
93000,930,,,212.312797164917,-0.0008278806228190661,0.0013489737,-0.1109871245920658,0.28783130645751953,69379.89646267891
94000,940,,,125.49682102203369,-0.002884455677121878,0.005136828,-0.13211538270115852,0.21251845359802246,70172.87077140808
95000,950,,,143.2299139022827,-0.0004898701910860837,0.0014842208,-0.10064411051571369,0.14882785081863403,70966.15507912636
96000,960,,,127.0673418045044,-0.0006367987021803856,0.0019611153,-0.14161236099898816,0.22908353805541992,71746.64930391312
97000,970,,,124.88965377807617,-0.002588783763349056,0.005253168,-0.12756043300032616,0.17446213960647583,72539.64084506035
98000,980,,,204.63506851196288,-0.00025881403125822545,0.00019836845,-0.08736215475946665,0.27386003732681274,73363.20514631271
99000,990,,,122.3230827331543,-0.000266348454169929,0.0012166756,-0.176187726855278,0.25023573637008667,74105.79750132561
100000,1000,,,119.83171939849854,-0.0005102815572172404,0.0023705363,-0.13745868466794492,0.262700617313385,74888.68850326538
101000,1010,,,131.69599647521972,-0.0002453673165291548,0.00040033087,-0.11220156736671924,0.1545080542564392,75719.35460424423
102000,1020,,,118.9215497970581,-0.001532554312143475,0.008079607,-0.1832185961306095,0.1956043839454651,76604.51638770103
103000,1030,,,206.92211303710937,-0.0003134254133328795,0.00087426184,-0.10246185846626758,0.3038206100463867,77404.5047492981
104000,1040,,,141.1399875640869,-0.00011345143429934979,0.0004133298,-0.08589154928922653,0.21794921159744263,78218.30137753487
105000,1050,,,123.35829544067383,2.0135403610765933e-05,0.00015317276,-0.1393696442246437,0.21926677227020264,79015.74945139885
106000,1060,,,121.43800048828125,-0.0009077976923435926,0.0009419238,-0.11031824685633182,0.2434988021850586,79831.91149806976
107000,1070,,,122.32391834259033,-0.00038191808853298425,0.0002657408,-0.12313675992190838,0.24867349863052368,80644.00751900673
108000,1080,,,117.69808177947998,-0.0012967187911272049,0.0013628923,-0.10794381685554981,0.18422329425811768,81493.53584074974
109000,1090,,,206.78912582397462,-0.0007512684678658843,0.0021926556,-0.11531842574477195,0.28372788429260254,82299.59204792976
110000,1100,,,148.58047904968262,-0.004066072916612029,0.0058014104,-0.1595908675342798,0.19899499416351318,83110.7645046711
111000,1110,,,106.61051445007324,-0.0016181526239961385,0.0034420928,-0.12281761281192302,0.29962068796157837,83847.17383503914
112000,1120,,,129.3184383392334,-0.0006823706906288862,0.0033887704,-0.12508996129035949,0.14587920904159546,84701.5846645832
113000,1130,,,123.36910934448242,-0.0015171039034612478,0.0036163623,-0.10623573828488589,0.20262372493743896,85515.02382349968
114000,1140,,,200.2542755126953,-0.001409151073312387,0.0014373818,-0.0895557675510645,0.2919197678565979,86389.29245495796
115000,1150,,,109.48710289001465,-0.0017735254834406078,0.00616311,-0.1092178214341402,0.21333420276641846,87240.7640709877
116000,1160,,,118.33140106201172,-0.0005119955632835627,0.00039668614,-0.08682777546346188,0.2337130308151245,88069.56331944466
117000,1170,,,106.38052177429199,-0.0009250404662452638,0.0008724374,-0.0894483558833599,0.2952161431312561,88844.36307096481
118000,1180,,,123.69099044799805,-0.001090617128647864,0.001405851,-0.10113908816128969,0.1553436517715454,89711.83217597008
119000,1190,,,195.92912673950195,-0.0013092405162751675,0.0017483379,-0.07746624480932951,0.2862841486930847,90613.84993672371
120000,1200,,,142.560355758667,-0.00097559355199337,0.0020718905,-0.10399152152240276,0.19719409942626953,91466.95017194748
121000,1210,,,160.68975563049315,-0.004217041563242674,0.014244255,-0.11878527663648128,0.1763615608215332,92357.48324656487
122000,1220,,,108.38989820480347,-0.0013703457079827785,0.0024628742,-0.10417600460350514,0.28920429944992065,93207.71999430656
123000,1230,,,119.91612033843994,-0.0006677833385765553,0.0032534073,-0.12822869680821897,0.22148960828781128,94124.46493935585
124000,1240,,,126.3437578201294,-4.263333976268768e-05,0.00059027923,-0.09457697868347167,0.21651041507720947,94954.13016486168
125000,1250,,,209.31884078979493,-0.0003573625348508358,0.00069044484,-0.08036384843289852,0.2615775465965271,95816.6869134903
126000,1260,,,124.74078521728515,-0.0017722347169183196,0.003755825,-0.12282392047345639,0.19230562448501587,96667.44216179848
127000,1270,,,124.85908660888671,-0.0022868874948471785,0.013767895,-0.1079090692102909,0.16314178705215454,97590.3261809349
128000,1280,,,114.03355350494385,-0.0004652907024137676,0.0007558428,-0.08817448690533639,0.21797722578048706,98462.6790254116
129000,1290,,,121.71855850219727,-0.0009277569130063057,0.0012662946,-0.10038324799388647,0.25389939546585083,99266.70028805733
130000,1300,,,195.03548469543458,-0.002040341729298234,0.002447445,-0.11462156623601913,0.32625746726989746,100131.54576849937
131000,1310,,,122.72877864837646,-0.001244518207386136,0.0037302785,-0.11229770090430975,0.1605399250984192,101014.86432790756
132000,1320,,,106.37201843261718,-0.0073184867855161425,0.025470007,-0.11287465505301952,-0.10113978385925293,101898.23052239418
133000,1330,,,121.64303512573242,3.364379517734051e-05,0.000112252776,-0.07627203930169343,0.22096741199493408,102766.18026185036
134000,1340,,,122.90659599304199,-0.0006673431489616632,0.0010477379,-0.08069270830601454,0.18514281511306763,103653.07348799706
135000,1350,,,195.95610122680665,-0.000731817539781332,0.0007470562,-0.06622265372425318,0.31923907995224,104558.22846698761
136000,1360,,,141.30213508605956,-0.0004726290935650468,0.0010445951,-0.09762918464839458,0.1588149070739746,105372.15792369843
137000,1370,,,105.14703750610352,-8.429370354861021e-05,9.838445e-05,-0.07137023564428091,0.29741883277893066,106184.59624958038
138000,1380,,,122.06676616668702,-0.00019901390187442302,0.0009223325,-0.07015440687537193,0.2128756046295166,107035.40087032318
139000,1390,,,128.31198120117188,-0.001484850747510791,0.0015687793,-0.08247097861021757,0.20135313272476196,107880.25486755371
140000,1400,,,128.1061544418335,-0.00010244912700727583,1.601642e-05,-0.05241643832996488,0.133994460105896,108774.96141028404
141000,1410,,,210.2189971923828,-9.513553231954575e-06,5.122274e-07,-0.040418596286326644,0.22402137517929077,109660.16286277771
142000,1420,,,129.53327140808105,-1.6616680659353734e-05,2.332963e-07,-0.03552953898906708,0.1282637119293213,110535.0354859829
143000,1430,,,124.3499942779541,6.627361290156841e-06,3.4458935e-08,-0.030713282991200686,0.1693372130393982,111389.02809047699
144000,1440,,,115.73209266662597,-6.974235875532032e-05,8.18884e-05,-0.0395242178812623,0.20850414037704468,112347.52944588661
145000,1450,,,116.36858654022217,-0.00030272528529167174,0.00031071203,-0.0335437199100852,0.22130733728408813,113305.72037696838
146000,1460,,,211.54974594116212,1.7323065549135208e-06,2.7939677e-09,-0.020420508459210396,0.2259896993637085,114218.74643850327
147000,1470,,,125.67089233398437,-5.139119457453489e-06,2.6077032e-08,-0.02303014472126961,0.16237902641296387,115159.15621113777
148000,1480,,,117.32066917419434,-1.6978010535240173e-06,1.6298145e-08,-0.023179925233125686,0.19082850217819214,116029.66988658905
149000,1490,,,119.74922733306884,-0.0008353672048542649,0.0011772332,-0.04389521386474371,0.17490524053573608,116922.21950292587
150000,1500,,,120.6988540649414,-2.9258662834763527e-06,6.0535967e-09,-0.022549032792449,0.16084372997283936,117836.83088159561
151000,1510,,,216.25067062377929,-9.170733392238617e-07,0.0,-0.02122581619769335,0.20938289165496826,118781.03470826149
152000,1520,,,138.61363258361817,3.6298297345638275e-07,0.0,-0.018311691703274846,0.18875539302825928,119646.00670957565
153000,1530,,,124.67064933776855,-8.619390428066253e-08,0.0,-0.01775067183189094,0.16228920221328735,120536.60606193542
154000,1540,,,122.01406211853028,-6.753485649824142e-07,0.0,-0.014942330913618207,0.17420518398284912,121444.09246468544
155000,1550,,,121.03231048583984,-1.0787975043058395e-06,0.0,-0.016032041469588875,0.1578311324119568,122378.54634189606
156000,1560,,,129.45609493255614,-7.559079676866531e-07,0.0,-0.01497608395293355,0.12768155336380005,123340.32411670685
157000,1570,,,211.57070274353026,-1.1439435184001922e-06,0.0,-0.013903941819444298,0.22678780555725098,124349.41329336166
158000,1580,,,124.9353199005127,-7.89528712630272e-08,0.0,-0.013818200770765543,0.15835565328598022,125258.71240973473
159000,1590,,,121.17981719970703,-2.6451889425516126e-07,0.0,-0.013181987893767655,0.1765371561050415,126213.49502062798
160000,1600,,,116.72581348419189,-1.1682510375976563e-06,1.8626451e-09,-0.012425184878520668,0.1926756501197815,127179.48160648346
161000,1610,,,116.02595615386963,-3.168126568198204e-07,3.7252903e-09,-0.012229816941544413,0.19531142711639404,128080.05919528008
162000,1620,,,195.56744232177735,-0.0012297001667320728,0.007343992,-0.013572968635708093,0.24430114030838013,128980.27616524696
163000,1630,,,124.25557975769043,7.401686161756516e-07,4.656613e-09,-0.014322956651449203,0.16621369123458862,129870.44491934776
164000,1640,,,117.85821990966797,-0.0007236689561977983,0.0012523583,-0.02469582138583064,0.12407875061035156,130777.71374344826
165000,1650,,,117.5394401550293,-3.736699000000954e-07,0.0,-0.011787102511152624,0.18679767847061157,131719.1749675274
166000,1660,,,119.92974052429199,-1.7963815480470657e-06,2.7939677e-09,-0.011942657455801965,0.1715717911720276,132609.42361998558
167000,1670,,,211.96021156311036,-7.958151400089264e-08,0.0,-0.010883780918084085,0.22650212049484253,133492.95867872238
168000,1680,,,138.54659271240234,-9.146635420620441e-07,3.7252903e-09,-0.013830836908891798,0.19063973426818848,134420.11896395683
169000,1690,,,123.16309356689453,2.320040948688984e-06,0.0,-0.014916199166327715,0.16776162385940552,135330.9034833908
170000,1700,,,134.7294017791748,-0.0010576428496278823,0.0042574606,-0.019384354492649435,0.04964268207550049,136223.72074508667
171000,1710,,,121.8001319885254,-0.0001698359497822821,0.00033354806,-0.013694660644978285,0.17741823196411133,137097.58697414398
172000,1720,,,,,,,,137974.35808038712
173000,1730,,,209.46692810058593,-7.706694304943085e-08,0.0,-0.011616658512502908,0.2339048981666565,138836.42717719078
174000,1740,,,125.58396186828614,6.22682273387909e-07,2.7939677e-08,-0.014675296167843044,0.15635067224502563,139714.77987790108
175000,1750,,,121.91555042266846,-2.196524292230606e-07,3.7252903e-09,-0.013052211329340934,0.1761993169784546,140570.73600506783
176000,1760,,,122.15631217956543,-3.4137628972530366e-07,0.0,-0.013442277046851813,0.1764790415763855,141442.9690425396
177000,1770,,,112.79855213165283,-0.0002978469245135784,0.00089594396,-0.02512536905705929,0.21683913469314575,142306.62047433853
178000,1780,,,211.36015701293945,-0.0002469706116244197,0.00044485228,-0.013058011862449348,0.23218029737472534,143166.67291760445
179000,1790,,,123.4426191329956,-1.6659032553434372e-07,0.0,-0.01336116255261004,0.16996890306472778,144036.1163778305
180000,1800,,,119.13113441467286,-4.868200048804283e-05,0.00017509516,-0.022836807044222952,0.18652313947677612,144915.35218715668
181000,1810,,,117.37982368469238,-2.551940269768238e-06,2.9802322e-08,-0.014886927232146263,0.18814074993133545,145799.63575267792
182000,1820,,,120.01287021636963,-7.220869883894921e-06,5.9604645e-08,-0.013924861047416925,0.16951918601989746,146676.2821240425
183000,1830,,,214.4525360107422,-1.512584276497364e-06,3.259629e-09,-0.011888236552476884,0.21793681383132935,147547.43555259705
184000,1840,,,135.40902671813964,-0.000169453676789999,0.0009987047,-0.014468248235061765,0.19852036237716675,148401.76864027977
185000,1850,,,122.56874389648438,-1.3110926374793054e-06,2.3283064e-08,-0.01451533162035048,0.16994357109069824,149270.64869761467
186000,1860,,,127.58694915771484,-0.0002957773627713323,0.00059133954,-0.015969512145966293,0.18442118167877197,150136.4297838211
187000,1870,,,120.45875930786133,-8.300412446260452e-07,0.0,-0.010370459733530879,0.1630726456642151,151013.31049275398
188000,1880,,,130.75847511291505,-7.422640919685364e-08,0.0,-0.009537281980738044,0.11438333988189697,151883.6864039898
189000,1890,,,203.22511978149413,-0.00040147360414266586,0.00048309285,-0.0114494941662997,0.2620944380760193,152755.56562900543
190000,1900,,,123.9123634338379,3.83332371711731e-07,0.0,-0.010821752436459064,0.16530215740203857,153629.7550418377
191000,1910,,,121.61230602264405,-3.8910657167434693e-07,0.0,-0.01016796005424112,0.17948347330093384,154469.54648661613
192000,1920,,,119.62710342407226,-0.0001479561673477292,0.0006178636,-0.014169236947782337,0.19068896770477295,155307.39371490479
193000,1930,,,115.1280595779419,-0.00040252597536891697,0.0019362583,-0.01867695280816406,0.21247363090515137,156162.6313741207
194000,1940,,,210.21210784912108,-1.2316741049289703e-07,0.0,-0.007012702664360404,0.2337852120399475,156993.8930389881
195000,1950,,,123.12432479858398,8.996576070785522e-08,0.0,-0.00795599662233144,0.1761656403541565,157830.52257847786
196000,1960,,,115.96647491455079,-7.310882210731506e-08,0.0,-0.0071256844326853756,0.19892281293869019,158674.31110310555
197000,1970,,,117.39915237426757,-2.637505531311035e-07,0.0,-0.007103190617635846,0.18747633695602417,159510.00698328018
198000,1980,,,120.19464378356933,-2.09298450499773e-06,7.450581e-09,-0.006942564295604825,0.17019784450531006,160366.68544507027
199000,1990,,,214.6013526916504,-7.259659469127655e-08,0.0,-0.006534046540036797,0.21742916107177734,161219.91739678383
200000,2000,,,137.65682487487794,-5.3830444812774656e-08,0.0,-0.0073988916585221885,0.19376665353775024,162045.43974757195
201000,2010,,,122.86158905029296,-1.691281795501709e-07,0.0,-0.007627063151448965,0.16881728172302246,162899.26030421257
202000,2020,,,119.64097328186035,2.1811621263623237e-05,5.4203905e-05,-0.006723125395365059,0.17112839221954346,163746.15349888802
203000,2030,,,120.60895309448242,-3.0309893190860747e-07,0.0,-0.006881424551829695,0.16282165050506592,164601.17291545868
204000,2040,,,130.7019199371338,-5.3958501666784286e-08,0.0,-0.006764297839254141,0.11325091123580933,165455.8161509037
205000,2050,,,208.96216201782227,-1.34296715259552e-07,0.0,-0.006557737779803574,0.23522114753723145,166286.45478582382
206000,2060,,,123.24440307617188,-2.9674265533685684e-07,2.3283064e-09,-0.010265264147892594,0.1666926145553589,167221.3582355976
207000,2070,,,116.75120105743409,-0.00015592875424772502,0.0008387901,-0.01902057700790465,0.18008649349212646,168119.46582245827
208000,2080,,,121.62708110809326,1.3872049748897551e-07,0.0,-0.012165415473282338,0.18027830123901367,169055.18209838867
209000,2090,,,117.24999675750732,-0.0011027249507606029,0.005296547,-0.025253337901085617,0.19010043144226074,169997.44306349754
210000,2100,,,209.85052223205565,3.08305025100708e-06,9.778887e-09,-0.011666221590712667,0.23890972137451172,170945.36068677902
211000,2110,,,122.8323766708374,-5.614710971713066e-07,1.3969839e-08,-0.011918397946283221,0.1778428554534912,171888.7663617134
212000,2120,,,116.46223831176758,-5.874317139387131e-08,0.0,-0.009953130269423127,0.19829583168029785,172811.65515756607
213000,2130,,,117.18492317199707,7.329508662223816e-08,0.0,-0.009920851746574044,0.1901901364326477,173719.033744812
214000,2140,,,119.95365257263184,-3.3185351639986037e-07,0.0,-0.007933580153621732,0.17109566926956177,174632.00178408623
215000,2150,,,214.21037826538085,-3.972090780735016e-08,0.0,-0.006599412974901497,0.21965163946151733,175579.93627262115
216000,2160,,,137.4437599182129,-2.1187588572502136e-08,0.0,-0.006526630185544491,0.1951538324356079,176556.49980568886
217000,2170,,,122.08210582733155,-6.51925802230835e-08,0.0,-0.006530685047619045,0.17238980531692505,177522.01508760452
218000,2180,,,121.25771064758301,-2.523884177207947e-08,0.0,-0.006233949610032141,0.1796547770500183,178457.6656115055
219000,2190,,,120.42263317108154,-1.0869698598980904e-07,0.0,-0.005842877156101167,0.1638283133506775,179410.87959098816
220000,2200,,,131.683815574646,-9.848736226558685e-09,0.0,-0.005783304222859442,0.10654789209365845,180352.15682721138
221000,2210,,,210.3472816467285,-1.0074581950902939e-07,0.0,-0.0056287485640496016,0.23427778482437134,181302.87361741066
222000,2220,,,121.05178794860839,-0.00048421390820294616,0.0030021025,-0.010091975191608071,0.17929881811141968,182191.05411052704
223000,2230,,,116.93823165893555,-0.0006176360882818698,0.0018531503,-0.00917920246720314,0.16225922107696533,183082.4159529209
224000,2240,,,121.6787322998047,-4.205619916319847e-07,0.0,-0.007464257720857859,0.17976319789886475,184091.3739042282
225000,2250,,,115.44402866363525,-1.1727679520845413e-07,0.0,-0.007391934632323682,0.19939744472503662,185055.17491579056
226000,2260,,,210.88020782470704,-2.2567110136151313e-08,0.0,-0.0064634561073035005,0.23252421617507935,185983.16255903244
227000,2270,,,122.92220993041992,7.776543498039246e-08,0.0,-0.007044998835772276,0.17650866508483887,186878.51876211166
228000,2280,,,116.20825214385987,-1.7001293599605561e-07,0.0,-0.0075322188902646305,0.20042741298675537,187789.37904953957
229000,2290,,,117.2883415222168,-4.4265761971473695e-07,0.0,-0.007334866840392351,0.18981283903121948,188686.507250309
230000,2300,,,120.0532579421997,-1.7306767404079437e-06,0.0,-0.008119391230866312,0.17016690969467163,189586.20644068718
